Event,Site,Date,UTCTime,White,Black,WhiteElo,BlackElo,Result
Rated Bullet game,https://lichess.org/BQpph5so,2022.04.24,16:36:23,Simyaci01,waltalgg,1950,2026,1-0
Hourly Bullet Arena,https://lichess.org/BD15RPvO,2022.04.22,22:55:26,QBBee,waltalgg,1981,2021,0-1
Hourly Bullet Arena,https://lichess.org/nqHWaGGT,2022.04.22,22:53:37,jacobomelendez,waltalgg,2198,2024,1-0
Hourly Bullet Arena,https://lichess.org/ZrvpzDyu,2022.04.22,22:51:09,waltalgg,SS81016,2019,1945,1-0
Hourly Bullet Arena,https://lichess.org/Sx2vb4Oe,2022.04.22,22:48:42,AXEL76,waltalgg,2128,2011,0-1
Hourly Bullet Arena,https://lichess.org/yl4Wp963,2022.04.22,22:47:08,waltalgg,Migel225,2015,1732,1/2-1/2
Hourly Bullet Arena,https://lichess.org/l4Lz1w4J,2022.04.22,22:44:33,antoniobo62,waltalgg,1886,2023,1-0
Hourly Bullet Arena,https://lichess.org/hdF4m7xx,2022.04.22,22:42:17,waltalgg,HakanKaplanAntalya,2019,2321,1/2-1/2
Hourly Bullet Arena,https://lichess.org/zgvYHGcm,2022.04.22,22:39:49,Ubuntu424,waltalgg,1963,2014,0-1
Hourly Bullet Arena,https://lichess.org/TXyieSm3,2022.04.22,22:37:44,waltalgg,POKKOVSHIK,2009,1963,1-0
Hourly Bullet Arena,https://lichess.org/cAKDH7lz,2022.04.22,22:36:48,ch1eF3,waltalgg,1512,2009,0-1
Hourly Bullet Arena,https://lichess.org/mulz7CuV,2022.04.22,22:34:51,waltalgg,AXEL76,2012,2140,0-1
Rated Blitz game,https://lichess.org/IYTC9OyU,2022.04.22,19:45:14,waltalgg,fardin_m1,1940,1995,0-1
Rated Bullet game,https://lichess.org/B2xuKG0E,2022.04.22,16:06:22,spaceenvader,waltalgg,2027,2018,1-0
Rated Bullet game,https://lichess.org/6rVPBTTO,2022.04.22,16:04:11,Erzhankab,waltalgg,1999,2012,0-1
Rated Bullet game,https://lichess.org/6R4uEpCf,2022.04.22,16:03:27,Quaestiones,waltalgg,2002,2018,1-0
Rated Bullet game,https://lichess.org/8pkNGMDr,2022.04.22,16:02:07,waltalgg,buraks55,2024,2003,0-1
Rated Bullet game,https://lichess.org/5zEasgcJ,2022.04.22,15:59:54,OLEMR,waltalgg,2028,2024,1/2-1/2
Rated Bullet game,https://lichess.org/XK1zbaBw,2022.04.22,15:57:47,waltalgg,OlympeDG,2018,2029,1-0
Rated Bullet game,https://lichess.org/1WOyVNIh,2022.04.22,15:53:31,Rotexy,waltalgg,1987,2025,1-0
Rated Bullet game,https://lichess.org/f3iOMJJy,2022.04.22,15:51:36,Axmetof,waltalgg,2026,2019,0-1
Rated Bullet game,https://lichess.org/MwAP1AlH,2022.04.21,21:28:47,waltalgg,zandoli,2022,2146,0-1
Rated Bullet game,https://lichess.org/U7fNRN7E,2022.04.21,21:27:13,waltalgg,joki28,2018,1928,1-0
Rated Bullet game,https://lichess.org/YpmjLC10,2022.04.21,21:24:56,Beks-kgz,waltalgg,1997,2024,1-0
Rated Bullet game,https://lichess.org/Kv4Y58SW,2022.04.21,21:22:33,waltalgg,Wahyu_KOTABOGOR,2018,2074,1-0
Rated Bullet game,https://lichess.org/UgkZQZeQ,2022.04.21,21:20:23,waltalgg,FJsfhsoa,2022,2068,0-1
Rated Bullet game,https://lichess.org/mFQB6LnY,2022.04.21,21:18:12,azneyes,waltalgg,1989,2017,0-1
Rated Bullet game,https://lichess.org/0HDaHaYM,2022.04.21,21:15:59,waltalgg,Dark21Night21,2012,1995,1-0
Rated Bullet game,https://lichess.org/4EDfEDyw,2022.04.21,21:15:22,Flamsndkn,waltalgg,1976,2018,1-0
Rated Bullet game,https://lichess.org/MYgDKToI,2022.04.21,16:14:46,waltalgg,efelixjr,2025,1975,0-1
Rated Bullet game,https://lichess.org/z2OlIfom,2022.04.21,02:41:59,waltalgg,chineduorji,2030,2029,0-1
Rated Bullet game,https://lichess.org/pmV5QTjZ,2022.04.21,02:39:54,tonirv,waltalgg,1977,2025,0-1
Rated Bullet game,https://lichess.org/UNoDa2Cz,2022.04.21,02:37:59,waltalgg,Armalianshup,2026,2017,1/2-1/2
Rated Bullet game,https://lichess.org/VwgeaCoB,2022.04.21,02:36:20,nb2603,waltalgg,2035,2031,1-0
Rated Bullet game,https://lichess.org/dHwCl4P2,2022.04.21,02:34:14,jdpz,waltalgg,1991,2026,0-1
Rated Bullet game,https://lichess.org/ko7inp8Q,2022.04.21,02:31:54,waltalgg,fluxus2020,2018,2134,1-0
Rated Bullet game,https://lichess.org/nH2CIlYA,2022.04.21,02:30:30,Swiper12,waltalgg,2166,2022,1-0
Rated Bullet game,https://lichess.org/hJ0khJ4v,2022.04.21,02:28:39,unjugadorAMATEUR,waltalgg,2016,2028,1-0
Rated Bullet game,https://lichess.org/XjAviiOJ,2022.04.21,02:26:41,waltalgg,Miguel-Melean-UNERMB,2021,2100,1-0
Rated Bullet game,https://lichess.org/WxxIPUYC,2022.04.21,02:24:17,PauperEtSapiens,waltalgg,2009,2015,0-1
Rated Bullet game,https://lichess.org/4BJiBvMA,2022.04.20,20:21:57,Teravos,waltalgg,1922,2022,1-0
Rated Bullet game,https://lichess.org/VUdKFYnX,2022.04.20,20:19:59,waltalgg,CheckQueen,2017,1988,1-0
Rated Bullet game,https://lichess.org/jUDtk80b,2022.04.20,20:16:46,waltalgg,j_knag,2023,2029,0-1
Rated Bullet game,https://lichess.org/sS5yyZSi,2022.04.20,17:51:25,waltalgg,Willborn,2017,2002,1-0
Rated Bullet game,https://lichess.org/OEq9sNSy,2022.04.20,17:48:16,waltalgg,vivekchessacademy,2023,2025,0-1
Rated Bullet game,https://lichess.org/d1FpwdTC,2022.04.20,14:17:04,murat07,waltalgg,2022,2029,1-0
Rated Bullet game,https://lichess.org/81YB8KoA,2022.04.20,14:16:17,waltalgg,burma66,2034,2043,0-1
Rated Bullet game,https://lichess.org/N86MW3ry,2022.04.20,14:14:10,najib-sh,waltalgg,2039,2040,1-0
Rated Bullet game,https://lichess.org/UFasXrjs,2022.04.20,14:12:30,Iron_Woman,waltalgg,2057,2034,0-1
Rated Bullet game,https://lichess.org/KhQ7wxX6,2022.04.20,14:08:44,waltalgg,catalonian,2039,2053,0-1
Rated Bullet game,https://lichess.org/UOK13mlL,2022.04.20,14:06:44,Reginald_Perrin79,waltalgg,2193,2043,1-0
Rated Bullet game,https://lichess.org/pQTIGggY,2022.04.20,14:04:40,waltalgg,gluddukat,2038,1950,1-0
Rated Bullet game,https://lichess.org/HDQufC7x,2022.04.19,19:03:11,waltalgg,fulanitoo,2043,2108,0-1
Rated Bullet game,https://lichess.org/qyl51FmH,2022.04.19,18:55:53,Smart-Zay,waltalgg,2149,2047,1-0
Rated Bullet game,https://lichess.org/A9A5hQ5p,2022.04.19,18:54:23,Trying2WinAgain,waltalgg,2041,2053,1-0
Rated Bullet game,https://lichess.org/ZD05no6l,2022.04.19,18:51:41,waltalgg,Cervezero,2059,2029,0-1
Rated Bullet game,https://lichess.org/93gixJbY,2022.04.19,18:49:16,ABIRAJ_03,waltalgg,2113,2064,1-0
Rated Bullet game,https://lichess.org/xxTUkDcU,2022.04.19,18:46:06,A_1reza1_A,waltalgg,2048,2058,0-1
Rated Blitz game,https://lichess.org/qTCu5w8e,2022.04.19,15:18:11,waltalgg,Kilian14,1939,1976,1/2-1/2
Rated Blitz game,https://lichess.org/pid3bES9,2022.04.19,15:09:00,waltalgg,michele31795,1935,1847,1-0
Rated Bullet game,https://lichess.org/wEztWar6,2022.04.19,13:37:38,zic178,waltalgg,2113,2063,1-0
Rated Bullet game,https://lichess.org/p4aq4FyK,2022.04.19,13:35:58,waltalgg,zic178,2068,2108,0-1
Rated Bullet game,https://lichess.org/KUfBssBq,2022.04.19,13:34:05,zic178,waltalgg,2114,2061,0-1
Rated Bullet game,https://lichess.org/NfE0kEOR,2022.04.19,13:31:51,ovsyanki,waltalgg,2016,2056,0-1
Rated Bullet game,https://lichess.org/FcmzCgO3,2022.04.19,13:28:26,waltalgg,mkbles24,2061,2150,0-1
Rated Bullet game,https://lichess.org/hCFdsBQc,2022.04.19,13:26:11,paar,waltalgg,2051,2067,1-0
Rated Bullet game,https://lichess.org/MEHlQLF0,2022.04.19,13:23:52,leonbbb,waltalgg,2020,2067,1/2-1/2
Rated Bullet game,https://lichess.org/GFV3FoT4,2022.04.19,13:21:42,waltalgg,Hrach2003,2062,2052,1-0
Rated Bullet game,https://lichess.org/yCCeEFG2,2022.04.19,13:19:25,AlekhineCapa,waltalgg,2105,2055,0-1
Rated Bullet game,https://lichess.org/aRA8qE8t,2022.04.19,13:17:16,Ngozo,waltalgg,2002,2050,0-1
Rated Bullet game,https://lichess.org/RnFaXA0l,2022.04.19,13:15:27,waltalgg,zmeulfioros,2046,1969,1-0
Rated Bullet game,https://lichess.org/ehsGVlAY,2022.04.19,13:13:01,waltalgg,Martono_MANADO,2050,2170,0-1
Rated Bullet game,https://lichess.org/X7K8KcA5,2022.04.19,13:10:25,waltalgg,paitovic,2043,2095,1-0
Rated Bullet game,https://lichess.org/0I3rzwuL,2022.04.19,13:08:36,KillshotMate,waltalgg,2027,2049,1-0
Rated Bullet game,https://lichess.org/5iWHkIvl,2022.04.19,13:07:57,chessnetman,waltalgg,2048,2055,1-0
Rated Bullet game,https://lichess.org/ZRKfPeDm,2022.04.19,13:07:43,waltalgg,BassofDoom,2048,2127,1-0
Rated Bullet game,https://lichess.org/zHaYr6cN,2022.04.17,16:47:22,Nizo24,waltalgg,2011,2042,0-1
Rated Bullet game,https://lichess.org/fO9ePaKA,2022.04.17,16:45:14,waltalgg,bluyin,2048,2078,0-1
Rated Bullet game,https://lichess.org/SeyL0plh,2022.04.17,16:43:48,waltalgg,Mipato,2044,1932,1-0
Rated Blitz game,https://lichess.org/ZTqDzb36,2022.04.17,14:07:54,waltalgg,titanic_sailor,1941,1956,0-1
Rated Blitz game,https://lichess.org/4SVTYvg6,2022.04.17,13:57:32,cristobal_68,waltalgg,1945,1940,1/2-1/2
Rated Blitz game,https://lichess.org/NRqCzra4,2022.04.16,09:49:22,waltalgg,LindauX,1946,1967,0-1
Rated Blitz game,https://lichess.org/I8NLG6CA,2022.04.16,09:42:31,elegant17,waltalgg,2008,1939,0-1
Rated Bullet game,https://lichess.org/Z40OfYvK,2022.04.15,19:48:15,waltalgg,nn_rs,2050,2038,0-1
Rated Bullet game,https://lichess.org/23ixTFjx,2022.04.15,19:46:36,TheBigLebowski21,waltalgg,2001,2044,0-1
Rated Bullet game,https://lichess.org/dh6J25aA,2022.04.15,19:45:19,waltalgg,lR2D2l,2051,1975,0-1
Rated Bullet game,https://lichess.org/KCPwXRen,2022.04.15,19:43:02,chiefsamotren,waltalgg,2076,2045,0-1
Rated Bullet game,https://lichess.org/tonrQRpI,2022.04.15,19:40:55,waltalgg,abdallah_altantawy,2051,2034,0-1
Rated Bullet game,https://lichess.org/VkTdR2Ec,2022.04.15,19:40:12,Garry-KasparovGAN,waltalgg,2115,2044,0-1
Rated Bullet game,https://lichess.org/dUISbQXz,2022.04.15,19:38:01,Paradox901,waltalgg,2133,2049,1-0
Rated Bullet game,https://lichess.org/8RAnzVwH,2022.04.15,19:36:02,waltalgg,Jukeboxx,2044,1984,1-0
Rated Bullet game,https://lichess.org/GWeEvWnd,2022.04.15,14:25:37,Mordeus,waltalgg,2090,2049,1-0
Rated Bullet game,https://lichess.org/4Q1yb0hI,2022.04.15,14:23:18,waltalgg,craigmarcy,2056,1976,0-1
Rated Bullet game,https://lichess.org/64XPwYFq,2022.04.15,14:21:16,waltalgg,ramo77,2062,2019,0-1
Rated Bullet game,https://lichess.org/Mvgj7QQp,2022.04.15,14:19:19,waltalgg,RyanTheTemp,2055,2113,1-0
Rated Bullet game,https://lichess.org/pTQuyOGN,2022.04.15,14:17:11,perunamico,waltalgg,2095,2049,0-1
Rated Bullet game,https://lichess.org/3CKclbc8,2022.04.15,14:14:52,yousef21,waltalgg,2103,2054,1-0
Rated Bullet game,https://lichess.org/oOgrP0KP,2022.04.15,14:12:50,redeiperdenti,waltalgg,2075,2059,1-0
Rated Bullet game,https://lichess.org/CH0F0Y2A,2022.04.15,14:10:34,waltalgg,orca_orca,2064,2102,0-1
Rated Bullet game,https://lichess.org/1tD3lM8K,2022.04.15,14:08:38,chessGod1982,waltalgg,2139,2069,1-0
Rated Bullet game,https://lichess.org/piNszSId,2022.04.15,09:22:43,waltalgg,emmavictor038,2075,2084,0-1
Rated Blitz game,https://lichess.org/huwfdRaR,2022.04.14,21:55:52,waltalgg,UniverseKing,1943,2026,0-1
Rated Blitz game,https://lichess.org/Ciutgw1t,2022.04.14,21:46:46,salah-fes,waltalgg,1965,1937,0-1
Rated Blitz game,https://lichess.org/oDm45Z29,2022.04.14,21:13:31,waltalgg,mainul9365,1942,2005,0-1
Rated Bullet game,https://lichess.org/Q9TcdNgv,2022.04.13,16:35:26,waltalgg,the_mindset,2080,2112,0-1
Rated Bullet game,https://lichess.org/2Ug2VaGR,2022.04.13,16:33:10,Danyun91,waltalgg,2070,2074,0-1
Rated Bullet game,https://lichess.org/xZ5b7K1K,2022.04.13,16:30:52,Zalan40,waltalgg,2152,2067,0-1
Rated Bullet game,https://lichess.org/663DwPzC,2022.04.13,16:28:30,waltalgg,Killer-B,2060,2134,1-0
Rated Bullet game,https://lichess.org/364Z3kp4,2022.04.13,16:26:51,kukuriku1963,waltalgg,2038,2055,0-1
Rated Bullet game,https://lichess.org/6lvDDf6E,2022.04.13,16:24:42,javad_minakhanlou,waltalgg,2037,2049,0-1
Rated Bullet game,https://lichess.org/8AKljvOF,2022.04.13,16:22:34,waltalgg,Paradox901,2054,2081,0-1
Rated Bullet game,https://lichess.org/94FKrfn3,2022.04.13,16:20:27,waltalgg,slavaflex,2049,2019,1-0
Rated Bullet game,https://lichess.org/0Xl1J0BF,2022.04.13,16:18:18,JGNeurobug,waltalgg,2023,2055,1-0
Rated Bullet game,https://lichess.org/XHPp7RBV,2022.04.13,16:16:37,waltalgg,ZRiemann,2056,2039,1/2-1/2
Rated Bullet game,https://lichess.org/ei3kReGM,2022.04.13,16:15:07,waltalgg,bst1389,2048,2187,1-0
Rated Bullet game,https://lichess.org/MDUjpsdr,2022.04.13,16:12:41,Chalang0,waltalgg,1974,2043,0-1
Rated Bullet game,https://lichess.org/2Ln4Bsgx,2022.04.13,16:10:34,twrobel3d,waltalgg,2040,2037,0-1
Rated Bullet game,https://lichess.org/H7KbxFNq,2022.04.13,16:08:11,waltalgg,peor2,2032,2012,1-0
Rated Bullet game,https://lichess.org/jf815sxb,2022.04.13,16:05:51,checkmatenoteasy,waltalgg,2066,2025,0-1
Rated Bullet game,https://lichess.org/SINNN4bI,2022.04.13,10:20:46,waltalgg,bfl10A,2031,2052,0-1
Rated Bullet game,https://lichess.org/6Ist1xNN,2022.04.13,10:18:37,CheapDirtyTactics,waltalgg,2047,2025,0-1
Rated Bullet game,https://lichess.org/ZMAYvawn,2022.04.13,10:16:20,waltalgg,ky040177,2019,2009,1-0
Rated Bullet game,https://lichess.org/C7y1WeRM,2022.04.13,10:14:47,waltalgg,Guest1000,2025,2021,0-1
Rated Blitz game,https://lichess.org/8RLLs2Yl,2022.04.13,07:48:12,nwo1998nwo,waltalgg,1913,1948,1-0
Rated Blitz game,https://lichess.org/12Tugqhj,2022.04.13,06:23:16,A8318208117,waltalgg,1999,1953,1-0
Rated Blitz game,https://lichess.org/3CavpmtM,2022.04.12,15:57:58,Perseguidahastaeocho,waltalgg,1941,1959,1-0
Rated Blitz game,https://lichess.org/OOuJ6ZL2,2022.04.10,19:39:35,waltalgg,jolly25,1953,1982,1-0
Rated Blitz game,https://lichess.org/zA8bBBS4,2022.04.10,19:37:35,Firzan_72,waltalgg,1867,1949,0-1
Rated Blitz game,https://lichess.org/9CilDXbS,2022.04.10,19:30:30,snOw22,waltalgg,1914,1944,0-1
Rated Blitz game,https://lichess.org/6vmsLRUf,2022.04.10,19:22:17,waltalgg,benyoussefchedli,1937,1958,1-0
Rated Blitz game,https://lichess.org/CC2eRrWz,2022.04.10,19:17:45,waltalgg,jtsilva,1932,1910,1-0
Rated Bullet game,https://lichess.org/xDrSNTcN,2022.04.10,19:16:11,waltalgg,ChiefComrade,2031,1981,0-1
Rated Bullet game,https://lichess.org/gi62i9Qf,2022.04.10,19:12:56,Deriban,waltalgg,2173,2035,1-0
Rated Bullet game,https://lichess.org/NEwNBfzn,2022.04.10,19:10:36,waltalgg,Filemona,2040,2049,0-1
Rated Bullet game,https://lichess.org/Tt4KesO7,2022.04.10,19:06:39,Cecilia1226,waltalgg,2064,2046,1-0
Rated Bullet game,https://lichess.org/Mbmmg6tq,2022.04.10,19:04:31,waltalgg,zuman8,2040,2049,1-0
Rated Bullet game,https://lichess.org/aYM8R0WJ,2022.04.09,20:18:41,Herab22,waltalgg,2064,2045,1-0
Rated Bullet game,https://lichess.org/QOhybcK6,2022.04.09,20:16:52,waltalgg,SacredMAofBlakBoot,2040,2035,1-0
Rated Bullet game,https://lichess.org/pOuTRitG,2022.04.09,20:14:53,nonadjustedalpha,waltalgg,2051,2045,1-0
Rated Bullet game,https://lichess.org/UqyfBe4f,2022.04.09,20:13:03,waltalgg,Sofronov_Andrey,2038,2154,1-0
Rated Bullet game,https://lichess.org/HipLgyGs,2022.04.09,20:11:51,nathan2321,waltalgg,2118,2042,1-0
Rated Bullet game,https://lichess.org/ycdrOpai,2022.04.09,20:10:08,waltalgg,LelItsEv3,2041,2091,1/2-1/2
Rated Bullet game,https://lichess.org/Zn1wUQtE,2022.04.09,15:27:15,waltalgg,CEBOUS,2036,2035,1-0
Rated Bullet game,https://lichess.org/pt4DLW0N,2022.04.09,15:26:10,cartucherita,waltalgg,1960,2031,0-1
Rated Bullet game,https://lichess.org/OvrNaapA,2022.04.09,15:20:21,BEATMENOW1,waltalgg,2193,2035,1-0
Rated Bullet game,https://lichess.org/qpt0iTxG,2022.04.09,15:18:18,GoHeY,waltalgg,2010,2029,0-1
Rated Blitz game,https://lichess.org/VY2y4VsC,2022.04.09,14:41:19,waltalgg,prooo69,1938,1954,0-1
Rated Blitz game,https://lichess.org/Xx0KPSb8,2022.04.09,14:27:15,waltalgg,DaniloRea,1943,1945,0-1
Rated Blitz game,https://lichess.org/TqTzCf4R,2022.04.09,11:42:59,Talha_Ansari,waltalgg,1972,1949,1-0
Rated Blitz game,https://lichess.org/0ASjyP4l,2022.04.06,21:47:18,bendamqui,waltalgg,1880,1957,1-0
Rated Bullet game,https://lichess.org/lcZXDYE7,2022.04.06,16:19:14,waltalgg,pacuki,2034,2068,0-1
Rated Bullet game,https://lichess.org/PwyGFJVH,2022.04.06,16:16:53,chess_elo_over_9000,waltalgg,2035,2040,1-0
Rated Bullet game,https://lichess.org/Pmq0FDLN,2022.04.06,16:15:04,waltalgg,chess_vinayak,2045,2069,0-1
Rated Bullet game,https://lichess.org/m34pQhEE,2022.04.06,16:12:57,K166,waltalgg,2029,2040,0-1
Rated Bullet game,https://lichess.org/AKetJz1p,2022.04.05,11:18:18,waltalgg,Khoimannetjie,2044,2147,0-1
Rated Bullet game,https://lichess.org/YVas8VeB,2022.04.04,21:09:10,MichaelSantana,waltalgg,2122,2037,0-1
Rated Bullet game,https://lichess.org/DX7wNvxV,2022.04.04,21:02:36,waltalgg,ahmedusama123,2030,2070,1-0
Rated Bullet game,https://lichess.org/IxXWbWiL,2022.04.04,20:59:45,waltalgg,AdiMit,2025,1981,1-0
Hourly UltraBullet Arena,https://lichess.org/0kglBDaX,2022.04.03,19:34:02,chessgod12082011,waltalgg,1633,1717,1-0
Hourly UltraBullet Arena,https://lichess.org/VYOFCFtb,2022.04.03,19:33:20,waltalgg,Abrihel,1714,1574,1-0
Hourly UltraBullet Arena,https://lichess.org/ZgguIozk,2022.04.03,19:32:16,ChessWeb08,waltalgg,1696,1709,0-1
Hourly UltraBullet Arena,https://lichess.org/E9ZEAMZr,2022.04.03,19:30:51,waltalgg,Bumlad,1714,1740,0-1
Hourly HyperBullet Arena,https://lichess.org/Syl8t2ld,2022.04.03,19:26:45,waltalgg,Vosskon,2030,2051,0-1
Hourly HyperBullet Arena,https://lichess.org/dUD046ji,2022.04.03,19:25:57,kol335,waltalgg,2176,2034,1-0
Hourly HyperBullet Arena,https://lichess.org/Kv5fvfxJ,2022.04.03,19:25:27,waltalgg,sbrahbar99,2030,1908,1-0
Hourly HyperBullet Arena,https://lichess.org/Yeg3yOm6,2022.04.03,19:24:12,din1345,waltalgg,1368,2030,0-1
Hourly HyperBullet Arena,https://lichess.org/d083GF92,2022.04.03,19:22:49,waltalgg,Vendetta2020,2023,2100,1-0
Hourly HyperBullet Arena,https://lichess.org/Ht1Nv7sr,2022.04.03,19:22:09,knowonespawn,waltalgg,1939,2018,0-1
Hourly HyperBullet Arena,https://lichess.org/aSwgOzEf,2022.04.03,19:20:50,quarry10,waltalgg,1926,2014,0-1
Hourly HyperBullet Arena,https://lichess.org/zuHD40uW,2022.04.03,19:19:39,waltalgg,ProudSheep,2025,1583,0-1
Hourly HyperBullet Arena,https://lichess.org/vZgz19aZ,2022.04.03,19:17:57,waltalgg,backenheim,2025,1146,1-0
Hourly HyperBullet Arena,https://lichess.org/UL0WVMWN,2022.04.03,19:16:36,balaban87,waltalgg,2054,2030,1-0
Hourly HyperBullet Arena,https://lichess.org/GbAzBkHM,2022.04.03,19:15:17,waltalgg,Gaya2,2029,1558,1-0
Hourly HyperBullet Arena,https://lichess.org/ETZ3CJws,2022.04.03,19:14:01,Adrian_lup,waltalgg,1813,2027,0-1
Rated Bullet game,https://lichess.org/VPt11nMZ,2022.04.03,19:11:49,waltalgg,Kapapa2021,2032,2025,0-1
Rated Bullet game,https://lichess.org/tpHnO0A2,2022.04.03,19:10:09,Lizaveta78,waltalgg,2112,2037,1-0
Rated Bullet game,https://lichess.org/BbAUKo17,2022.04.03,17:22:04,lucasaurelio1,waltalgg,2022,2043,1-0
Rated Bullet game,https://lichess.org/H88GlazS,2022.04.03,17:20:52,Drwx_G,waltalgg,2119,2047,1-0
Rated Bullet game,https://lichess.org/NhqPMv9p,2022.04.03,17:18:54,waltalgg,reateguir,2042,2039,1-0
Rated Bullet game,https://lichess.org/cGsjxs7y,2022.04.03,16:11:10,waltalgg,frvidalj,2042,2033,1/2-1/2
Rated Bullet game,https://lichess.org/xpFssvJz,2022.04.03,16:10:30,kaidanz,waltalgg,2050,2047,1-0
Rated Bullet game,https://lichess.org/Kb8mNZCC,2022.04.03,15:47:35,waltalgg,MarcD77,2054,1975,0-1
Rated Bullet game,https://lichess.org/6WzCUs3S,2022.04.03,15:46:51,waltalgg,q-think,2060,2039,0-1
Rated Bullet game,https://lichess.org/vtEXp19I,2022.04.03,15:32:58,mrqk,waltalgg,2046,2055,0-1
Rated Bullet game,https://lichess.org/p0G7ylt1,2022.04.01,21:00:40,kukuriku1963,waltalgg,2041,2061,1-0
Rated Bullet game,https://lichess.org/vKADRhn3,2022.04.01,20:54:19,waltalgg,melinas,2066,2097,0-1
Rated Bullet game,https://lichess.org/6OANeYi1,2022.04.01,20:52:05,snjhndr,waltalgg,2075,2066,1/2-1/2
Rated Bullet game,https://lichess.org/cKrJWEpw,2022.04.01,20:50:07,titinio13,waltalgg,2097,2071,1-0
Rated Bullet game,https://lichess.org/k9bT0yR0,2022.04.01,20:47:44,waltalgg,Vundlalov,2078,2008,0-1
Hourly Bullet Arena,https://lichess.org/v1ZWUmQI,2022.03.31,23:05:44,Blackpink_InYourArea,waltalgg,1897,2086,1-0
Hourly Bullet Arena,https://lichess.org/s7de9B1I,2022.03.31,23:03:50,waltalgg,batuhannozen,2088,2399,0-1
Hourly Bullet Arena,https://lichess.org/TiQoYmBe,2022.03.31,23:01:18,waltalgg,SkidBrow,2084,1983,1-0
Hourly UltraBullet Arena,https://lichess.org/0r5lParI,2022.03.31,22:56:45,zack-king,waltalgg,1516,1711,0-1
Hourly UltraBullet Arena,https://lichess.org/Fmbx9IBI,2022.03.31,22:55:55,balaban88,waltalgg,1852,1715,1-0
Hourly UltraBullet Arena,https://lichess.org/V1YFmMFR,2022.03.31,22:55:14,waltalgg,Kakadoodeldoo,1712,1505,1-0
Hourly UltraBullet Arena,https://lichess.org/ojZUyFiT,2022.03.31,22:54:51,waltalgg,FischerFavorite,1715,1936,0-1
Hourly UltraBullet Arena,https://lichess.org/ijeYHqo4,2022.03.31,22:54:41,Horde_Commender,waltalgg,1250,1714,0-1
Hourly UltraBullet Arena,https://lichess.org/AhcSuNVg,2022.03.31,22:53:49,waltalgg,balaban88,1706,1865,1-0
Hourly UltraBullet Arena,https://lichess.org/yLLFQ6wj,2022.03.31,22:53:04,vahinsuri,waltalgg,1508,1703,0-1
Hourly UltraBullet Arena,https://lichess.org/NDkHzL55,2022.03.31,22:52:18,waltalgg,ArchimidesOfSyracuse,1705,1969,0-1
Hourly UltraBullet Arena,https://lichess.org/5bBi5v70,2022.03.31,22:51:24,FischerFavorite,waltalgg,1931,1708,1-0
Hourly UltraBullet Arena,https://lichess.org/dc8kOPkj,2022.03.31,22:50:32,waltalgg,miguelfres,1704,1553,1-0
Hourly UltraBullet Arena,https://lichess.org/dfOtmnjJ,2022.03.31,22:50:03,BFischer94,waltalgg,2161,1705,1-0
Hourly UltraBullet Arena,https://lichess.org/ILoBonEb,2022.03.31,22:49:32,waltalgg,vahinsuri,1702,1520,1-0
Hourly UltraBullet Arena,https://lichess.org/kggUSUec,2022.03.31,22:48:53,miguelfres,waltalgg,1546,1699,0-1
Hourly UltraBullet Arena,https://lichess.org/kU9JrDMZ,2022.03.31,22:48:18,waltalgg,selobiyo,1694,1621,1-0
Hourly UltraBullet Arena,https://lichess.org/CYJvZ2pV,2022.03.31,22:47:32,thegamecris,waltalgg,1574,1690,0-1
Hourly UltraBullet Arena,https://lichess.org/bNaDm6MI,2022.03.31,22:46:57,waltalgg,Kakadoodeldoo,1688,1494,1-0
Hourly UltraBullet Arena,https://lichess.org/rkEjZDqC,2022.03.31,22:46:24,Pierreduplessis,waltalgg,1311,1686,0-1
Hourly UltraBullet Arena,https://lichess.org/sMEJbWXS,2022.03.31,22:45:39,Csathvik,waltalgg,1353,1685,0-1
Hourly UltraBullet Arena,https://lichess.org/EaicdJG6,2022.03.31,22:45:05,waltalgg,Shi808,1684,1078,1-0
Hourly UltraBullet Arena,https://lichess.org/Ocb9z98c,2022.03.31,22:44:18,TKS-KC-BenG,waltalgg,1428,1682,0-1
Hourly UltraBullet Arena,https://lichess.org/tvlzpMC6,2022.03.31,22:43:55,waltalgg,SUTHEY2,1693,1292,0-1
Hourly UltraBullet Arena,https://lichess.org/QpJVCmf1,2022.03.31,22:43:32,Kakadoodeldoo,waltalgg,1487,1702,1-0
Hourly UltraBullet Arena,https://lichess.org/X8renf2v,2022.03.31,22:42:51,Dario-47,waltalgg,1250,1701,0-1
Rated Bullet game,https://lichess.org/YRnBan3A,2022.03.31,22:40:04,waltalgg,vlachu,2078,2086,1-0
