Event,Site,Date,UTCTime,White,Black,WhiteElo,BlackElo,Result
WFM Chess Blondinka Birthday Arena,https://lichess.org/EsVLUsKY,2023.02.04,17:20:22,Oliverw-w,Damp707,1624,1767,0-1
WFM Chess Blondinka Birthday Arena,https://lichess.org/HC4NS7fA,2023.02.04,17:14:41,Aharon_Muzychanka,Oliverw-w,1643,1618,0-1
WFM Chess Blondinka Birthday Arena,https://lichess.org/iu5U0ZGL,2023.02.04,17:12:35,Jekon87,Oliverw-w,1841,1621,1-0
WFM Chess Blondinka Birthday Arena,https://lichess.org/c20aWwal,2023.02.04,17:06:16,bobby74,Oliverw-w,1930,1623,1-0
WFM Chess Blondinka Birthday Arena,https://lichess.org/EMs8Mf8R,2023.02.04,17:00:01,Oliverw-w,ArturOzmanyan,1621,1662,1-0
Rated Blitz game,https://lichess.org/lLr8HOvu,2023.02.04,16:51:35,Oliverw-w,Tayte,1621,1690,0-1
Rated Blitz game,https://lichess.org/MuEQj2oI,2023.02.04,14:35:43,ak47more,Oliverw-w,1590,1627,1-0
Rated Blitz game,https://lichess.org/3oj7FWxS,2023.02.04,14:34:37,Oliverw-w,cadn,1622,1597,1-0
Rated Blitz game,https://lichess.org/3uOdxWWr,2023.02.04,14:25:44,Yaroslavclever,Oliverw-w,1626,1627,1-0
Rated Blitz game,https://lichess.org/lCMrdr6j,2023.02.04,14:20:54,Oliverw-w,dovydasLTU,1622,1613,1-0
Rated Blitz game,https://lichess.org/wcAVFw2J,2023.02.04,09:57:17,Oliverw-w,Beast212,1628,1577,0-1
Daily Blitz Arena,https://lichess.org/tOiUl3DQ,2023.02.03,18:25:22,Oliverw-w,metehanozer,1622,1682,1-0
Daily Blitz Arena,https://lichess.org/0b3HtYkI,2023.02.03,18:16:51,rithvik10,Oliverw-w,1662,1615,0-1
Rated Blitz game,https://lichess.org/L8kTDc6k,2023.02.03,18:11:56,hdgsuwy112g3g32,Oliverw-w,1570,1611,0-1
Rated Blitz game,https://lichess.org/zp7cWFjz,2023.02.03,18:03:12,Oliverw-w,kypesdug,1617,1601,0-1
Rated Blitz game,https://lichess.org/uUbw0Um2,2023.02.03,17:53:09,mihir7393,Oliverw-w,1537,1618,1/2-1/2
Rated Blitz game,https://lichess.org/tAcFk63o,2023.02.03,17:43:46,Oliverw-w,AGNewcastle76,1612,1607,1-0
Rated Blitz game,https://lichess.org/imPWRvbg,2023.02.03,17:23:40,Berbond,Oliverw-w,1612,1618,1-0
Rated Blitz game,https://lichess.org/HMJHKSFK,2023.02.03,17:16:58,dishi00,Oliverw-w,1658,1623,1-0
Rated Blitz game,https://lichess.org/Q6oOIIL4,2023.02.03,17:08:12,Oliverw-w,sudeepta1996,1629,1604,0-1
Rated Blitz game,https://lichess.org/8qUAkUrN,2023.02.03,15:09:57,Oliverw-w,ERIK2912F,1623,1643,1-0
Rated Blitz game,https://lichess.org/bsFCArvh,2023.02.03,09:38:11,maylina,Oliverw-w,1651,1617,0-1
≤2000 Blitz Arena,https://lichess.org/u96ujIZt,2023.02.03,09:30:36,Oliverw-w,interest1ngcat,1624,1571,0-1
Rated Blitz game,https://lichess.org/OZ1c7rMI,2023.02.02,21:15:24,Oliverw-w,lagallardeta2014,1615,1515,1-0
Rated Blitz game,https://lichess.org/L7gVBM26,2023.02.02,19:31:03,Oliviermagne,Oliverw-w,1621,1621,1-0
Rated Bullet game,https://lichess.org/GQbVM07G,2023.02.02,18:36:18,Oliverw-w,JamesYi,1623,1615,1-0
Daily Blitz Arena,https://lichess.org/uXBpVqEN,2023.02.02,18:30:58,trhome,Oliverw-w,1375,1630,1-0
Daily Blitz Arena,https://lichess.org/9L1i7eLy,2023.02.02,18:21:42,Oliverw-w,Emma-cool,1634,1739,0-1
Daily Blitz Arena,https://lichess.org/sO3Ha7W6,2023.02.02,18:11:25,omkarnaik1,Oliverw-w,1676,1628,0-1
Rated Blitz game,https://lichess.org/mycb2SRX,2023.02.02,18:04:13,Oliverw-w,D3mran,1622,1654,1-0
Rated Blitz game,https://lichess.org/mTR0q0wn,2023.02.02,17:58:05,Nireus,Oliverw-w,1530,1617,0-1
Rated Bullet game,https://lichess.org/MDG1jupX,2023.02.02,17:56:18,Oliverw-w,PICCARDO,1616,1648,1-0
Rated Bullet game,https://lichess.org/jxWBCGs2,2023.02.02,17:54:01,gidde8,Oliverw-w,1626,1622,1-0
Rated Bullet game,https://lichess.org/iGYeyM5z,2023.02.02,17:51:52,Mega_Pone,Oliverw-w,1598,1616,0-1
Rated Bullet game,https://lichess.org/gksTMq1w,2023.02.02,17:49:25,Oliverw-w,jcp7777,1611,1599,1-0
Rated Bullet game,https://lichess.org/XFZC0gUP,2023.02.02,17:47:11,mnbb,Oliverw-w,1595,1605,0-1
Rated Bullet game,https://lichess.org/5oTfQlL6,2023.02.02,17:45:28,Oliverw-w,LearningSicilian,1611,1627,0-1
Rated Bullet game,https://lichess.org/2lm4b7vU,2023.02.02,17:43:21,Gena901,Oliverw-w,1611,1617,1-0
Rated Blitz game,https://lichess.org/P2dcfY6B,2023.02.02,17:33:17,Oliverw-w,Ahysel,1612,1611,1-0
Rated Blitz game,https://lichess.org/e4UZvgPv,2023.02.02,17:27:45,zenzen31,Oliverw-w,1606,1606,0-1
Rated Blitz game,https://lichess.org/nHleaNip,2023.02.02,17:17:50,Oliverw-w,skapo,1612,1610,0-1
Rated Blitz game,https://lichess.org/dxzKQAvD,2023.02.02,17:09:03,Oliverw-w,Santanu_Borah,1616,1720,0-1
Rated Blitz game,https://lichess.org/Qs3yfdlT,2023.02.02,14:15:54,Ladesz,Oliverw-w,1616,1622,1-0
Rated Blitz game,https://lichess.org/2CuTGUha,2023.02.02,13:40:17,Oliverw-w,upiskin,1617,1543,1-0
≤2000 Blitz Arena,https://lichess.org/qnqhKjH0,2023.02.02,13:33:23,Oliverw-w,Valkyrja10,1622,1645,0-1
≤2000 Blitz Arena,https://lichess.org/FyiamErw,2023.02.02,13:23:27,Oliverw-w,Victor_ospina,1621,1306,1-0
≤2000 Blitz Arena,https://lichess.org/2ZBHNyFd,2023.02.02,13:13:09,JafetCL16,Oliverw-w,1635,1626,1-0
≤2000 Blitz Arena,https://lichess.org/5FZwrRig,2023.02.02,13:09:34,vas42777,Oliverw-w,1684,1631,1-0
≤2000 Blitz Arena,https://lichess.org/lNR0A1h5,2023.02.02,13:00:26,Oliverw-w,unclJ,1637,1638,0-1
Rated Blitz game,https://lichess.org/nkjtZrFv,2023.02.02,12:18:25,tarzan999,Oliverw-w,1618,1631,0-1
Rated Blitz game,https://lichess.org/BGS3ubnb,2023.02.02,11:26:34,Oliverw-w,fp59,1626,1574,1-0
Rated Blitz game,https://lichess.org/gXzcsa7S,2023.02.02,11:24:49,treethrow,Oliverw-w,1629,1621,0-1
Rated Blitz game,https://lichess.org/NGCBqevV,2023.02.02,11:13:56,Oliverw-w,demirogluilker,1616,1563,1-0
Rated Bullet game,https://lichess.org/XQAUrwHt,2023.02.01,19:54:21,Oliverw-w,Koningin7,1610,1655,1-0
Rated Bullet game,https://lichess.org/BDUErmMJ,2023.02.01,19:52:04,Koningin7,Oliverw-w,1648,1615,1-0
Rated Bullet game,https://lichess.org/YKWDFGZ9,2023.02.01,19:50:09,Oliverw-w,Jaden_Korr,1621,1640,0-1
Rated Bullet game,https://lichess.org/XGEwSRm4,2023.02.01,19:47:58,German5189,Oliverw-w,1623,1627,1-0
Monthly Blitz Arena,https://lichess.org/xPnnQu9I,2023.02.01,17:39:38,Oliverw-w,Carlos2030,1624,1436,0-1
Monthly Blitz Arena,https://lichess.org/dBQMkdtV,2023.02.01,17:30:09,Oliverw-w,RaistlinMjr,1624,1634,1/2-1/2
Rated Blitz game,https://lichess.org/vXVFNTOZ,2023.02.01,16:36:10,Oliverw-w,fabianoooo,1629,1657,0-1
Rated Blitz game,https://lichess.org/9CzfnHkb,2023.02.01,15:35:08,agotvald,Oliverw-w,1657,1634,1-0
Rated Blitz game,https://lichess.org/VBEUeTsU,2023.02.01,14:57:22,Oliverw-w,Bachir33,1640,1630,0-1
Rated Blitz game,https://lichess.org/0fP3nSpJ,2023.02.01,14:40:14,Oliverw-w,ChesskoWarrior,1634,1637,1-0
Rated Blitz game,https://lichess.org/NudGZp2r,2023.02.01,09:12:37,Bexos,Oliverw-w,1630,1629,0-1
≤2000 Blitz Arena,https://lichess.org/jK8V9Aiq,2023.01.31,21:00:24,gcurats,Oliverw-w,1625,1634,1-0
Rated Blitz game,https://lichess.org/W1sbkME5,2023.01.31,20:25:21,PastorZULUL,Oliverw-w,1546,1630,0-1
Rated Blitz game,https://lichess.org/0Cdg5Ejv,2023.01.31,20:16:42,Oliverw-w,RufetQuliTrainer,1634,1500,0-1
Rated Blitz game,https://lichess.org/S9b1xXbX,2023.01.31,20:04:33,Oliverw-w,DamarFF,1634,1618,1/2-1/2
Rated Blitz game,https://lichess.org/aJVVSN7C,2023.01.31,19:32:08,Oliverw-w,Antek999,1629,1620,1-0
Rated Blitz game,https://lichess.org/2MZwqUyG,2023.01.31,19:26:42,Livinglifeform,Oliverw-w,1661,1634,1-0
≤2000 Blitz Arena,https://lichess.org/EIJpThTl,2023.01.31,09:11:20,Aikido84,Oliverw-w,1632,1640,1-0
≤2000 Blitz Arena,https://lichess.org/UQfRrOmZ,2023.01.31,09:03:59,Oliverw-w,derikj9,1635,1567,1-0
Rated Blitz game,https://lichess.org/KRrqFxDH,2023.01.31,07:37:17,erikthefish,Oliverw-w,1648,1629,0-1
Rated Blitz game,https://lichess.org/dlmlobx4,2023.01.31,07:28:18,Oliverw-w,sobakinbf,1635,1641,0-1
Rated Blitz game,https://lichess.org/Zswhn2Es,2023.01.30,22:30:52,Kairat2404,Oliverw-w,1680,1628,0-1
WFM Chess Blondinka Bullet Arena,https://lichess.org/0xK8LCYO,2023.01.30,18:38:04,sashalav76,Oliverw-w,1695,1620,0-1
WFM Chess Blondinka Bullet Arena,https://lichess.org/e8nuwjCx,2023.01.30,18:35:29,Oliverw-w,DeniSpartak,1609,2131,1-0
WFM Chess Blondinka Bullet Arena,https://lichess.org/B9L8ejxV,2023.01.30,18:32:57,Nothing_Prannychuk,Oliverw-w,1746,1613,1-0
WFM Chess Blondinka Bullet Arena,https://lichess.org/E7oilcv7,2023.01.30,18:31:17,Oliverw-w,TimurKocharin,1613,2346,0-1
WFM Chess Blondinka Bullet Arena,https://lichess.org/nZ7paW7C,2023.01.30,18:28:30,Nothing_Prannychuk,Oliverw-w,1743,1616,1-0
WFM Chess Blondinka Bullet Arena,https://lichess.org/FDjCFfzN,2023.01.30,18:26:56,Oliverw-w,SZ5,1609,1700,1-0
WFM Chess Blondinka Bullet Arena,https://lichess.org/mdgnEG50,2023.01.30,18:26:14,Oliverw-w,Aharon_Muzychanka,1606,1405,1-0
WFM Chess Blondinka Bullet Arena,https://lichess.org/zYT8TAzi,2023.01.30,18:23:55,Oliverw-w,OGANES_22,1610,1758,0-1
WFM Chess Blondinka Bullet Arena,https://lichess.org/DPzjI0It,2023.01.30,18:22:24,YuraGar,Oliverw-w,2306,1610,1-0
WFM Chess Blondinka Bullet Arena,https://lichess.org/3pJikjLG,2023.01.30,18:20:03,sashalav76,Oliverw-w,1698,1615,1-0
WFM Chess Blondinka Bullet Arena,https://lichess.org/dsGGlHaE,2023.01.30,18:17:30,Oliverw-w,Rian712026,1616,2038,0-1
WFM Chess Blondinka Bullet Arena,https://lichess.org/VxZRD9dq,2023.01.30,18:15:27,Nothing_Prannychuk,Oliverw-w,1808,1606,0-1
WFM Chess Blondinka Bullet Arena,https://lichess.org/FXF88EkY,2023.01.30,18:12:50,Oliverw-w,Gimalabon,1608,1967,0-1
WFM Chess Blondinka Bullet Arena,https://lichess.org/rREmgPMq,2023.01.30,18:10:03,Aharon_Muzychanka,Oliverw-w,1400,1605,0-1
WFM Chess Blondinka Stream Arena,https://lichess.org/sYo4JNz0,2023.01.30,17:55:56,Oliverw-w,AlexRossi1360,1624,1980,1/2-1/2
WFM Chess Blondinka Stream Arena,https://lichess.org/sQUCVH2V,2023.01.30,17:52:18,Oliverw-w,frolova_dk2008,1613,2126,1-0
WFM Chess Blondinka Stream Arena,https://lichess.org/uxWRyeFK,2023.01.30,17:48:02,Oliverw-w,david_a2012,1606,1701,1-0
WFM Chess Blondinka Stream Arena,https://lichess.org/34sMQ4ft,2023.01.30,17:43:14,Tahir09,Oliverw-w,1837,1608,1-0
WFM Chess Blondinka Stream Arena,https://lichess.org/zrcJpshX,2023.01.30,17:38:53,Untegrator,Oliverw-w,1893,1599,0-1
WFM Chess Blondinka Stream Arena,https://lichess.org/IgA6E4zI,2023.01.30,17:35:18,Oliverw-w,Mike777_007,1600,2010,0-1
WFM Chess Blondinka Stream Arena,https://lichess.org/EBA6eRrx,2023.01.30,17:33:45,Tahir09,Oliverw-w,1842,1602,1-0
WFM Chess Blondinka Stream Arena,https://lichess.org/bSm4kNxs,2023.01.30,17:28:53,Oliverw-w,Odintsov_Niko_2010,1603,1962,0-1
WFM Chess Blondinka Stream Arena,https://lichess.org/iCrBZaF7,2023.01.30,17:26:55,WWW1812,Oliverw-w,1123,1602,0-1
WFM Chess Blondinka Stream Arena,https://lichess.org/sd2zao4B,2023.01.30,17:21:59,david_a2012,Oliverw-w,1690,1607,1-0
WFM Chess Blondinka Stream Arena,https://lichess.org/VqvptXRW,2023.01.30,17:16:07,Oliverw-w,westcampos,1607,2141,0-1
WFM Chess Blondinka Stream Arena,https://lichess.org/LZlqb0jU,2023.01.30,17:10:02,ConstantinZlat,Oliverw-w,1929,1597,0-1
WFM Chess Blondinka Stream Arena,https://lichess.org/d4eOwYvy,2023.01.30,17:05:51,ShokChyn,Oliverw-w,1864,1599,1-0
WFM Chess Blondinka Stream Arena,https://lichess.org/M92ZTAfw,2023.01.30,17:00:02,Oliverw-w,Arseny_2013nn,1582,1575,1-0
Rated Blitz game,https://lichess.org/ODgE12BI,2023.01.30,16:45:33,Vlad_vladimirov,Oliverw-w,1643,1587,0-1
Rated Blitz game,https://lichess.org/akKiFfz4,2023.01.30,16:16:43,Oliverw-w,PaktamZ,1582,1585,1-0
Rated Blitz game,https://lichess.org/gRsyduSX,2023.01.30,14:11:26,zoat,Oliverw-w,1608,1581,1/2-1/2
Rated Blitz game,https://lichess.org/0eEkb510,2023.01.30,13:56:49,Oliverw-w,Marc_rovin123,1575,1575,1-0
Daily Blitz Arena,https://lichess.org/oOke0tGO,2023.01.29,18:55:37,Kangal1981,Oliverw-w,1606,1581,1-0
Daily Blitz Arena,https://lichess.org/ENEAqpmV,2023.01.29,18:47:48,Oliverw-w,bolsunovsky,1589,1424,0-1
Daily Blitz Arena,https://lichess.org/U7L8pIm9,2023.01.29,18:39:53,Oliverw-w,BerlinChess321,1596,1503,0-1
Daily Blitz Arena,https://lichess.org/T2lQncc7,2023.01.29,18:32:45,HaNzAbAnZa,Oliverw-w,1546,1603,1-0
Daily Blitz Arena,https://lichess.org/cIFgcWOu,2023.01.29,18:25:15,aldope12345,Oliverw-w,1862,1605,1-0
Daily Blitz Arena,https://lichess.org/6ek3RZS6,2023.01.29,18:15:10,Oliverw-w,besnik1ahmeti,1608,1766,0-1
Daily Blitz Arena,https://lichess.org/c7Qo8pve,2023.01.29,18:06:11,indiukr,Oliverw-w,1571,1603,0-1
Daily Blitz Arena,https://lichess.org/TkFzisvO,2023.01.29,18:00:22,Oliverw-w,tinkamikusova,1597,1589,1-0
Rated Blitz game,https://lichess.org/UyOylyt6,2023.01.29,17:41:06,Oliverw-w,FALSH,1590,1725,1-0
Rated Blitz game,https://lichess.org/FLuPjV9z,2023.01.29,17:24:04,Boudin-69,Oliverw-w,1506,1585,0-1
Rated Blitz game,https://lichess.org/mcnFwocf,2023.01.29,17:13:59,Oliverw-w,aleks_mahone,1580,1548,1-0
Rated Blitz game,https://lichess.org/ZhSXgCwT,2023.01.29,16:57:02,unknxwn108,Oliverw-w,1562,1574,0-1
Rated Blitz game,https://lichess.org/iLR5P3MG,2023.01.29,10:56:02,dabija_paula,Oliverw-w,1600,1580,1-0
Rated Blitz game,https://lichess.org/ps3bCHsU,2023.01.29,10:48:33,Oliverw-w,Derek_q1,1575,1496,1-0
Rated Blitz game,https://lichess.org/ue1WBzhX,2023.01.29,10:39:58,Oliverw-w,SeEAnd,1581,1566,0-1
Rated Blitz game,https://lichess.org/hR6xgwAH,2023.01.29,08:04:08,leo48,Oliverw-w,1569,1576,0-1
Casual Bullet game,https://lichess.org/ePl604Xt,2023.01.28,19:50:21,Oliverw-w,Emchenov_Dorgi,1605,1039,1-0
Casual Bullet game,https://lichess.org/IH0r9mK9,2023.01.28,19:48:21,Emchenov_Dorgi,Oliverw-w,1039,1605,0-1
Casual Bullet game,https://lichess.org/6ssAMz9A,2023.01.28,19:46:06,Oliverw-w,Emchenov_Dorgi,1605,1039,1-0
Rated Blitz game,https://lichess.org/shCKaW3a,2023.01.28,18:17:57,jeyanbenererben,Oliverw-w,1575,1581,1-0
Rated Blitz game,https://lichess.org/mM3atnpj,2023.01.28,18:12:52,Oliverw-w,towsifchy_bd,1588,1519,0-1
Rated Blitz game,https://lichess.org/mY96CliR,2023.01.27,17:26:41,Oliverw-w,Shaundoz,1583,1575,1-0
Casual Bullet game,https://lichess.org/8IGgKtr6,2023.01.27,11:36:23,Oliverw-w,Chizho_A1exandr,1605,2419,0-1
Casual Bullet game,https://lichess.org/kEOgALsQ,2023.01.27,11:35:19,Chizho_A1exandr,Oliverw-w,2419,1605,1-0
Casual Bullet game,https://lichess.org/PBJeAjeo,2023.01.27,11:34:21,Oliverw-w,Chizho_A1exandr,1605,2419,0-1
Casual Bullet game,https://lichess.org/W1ksOaQY,2023.01.27,11:32:40,Chizho_A1exandr,Oliverw-w,2419,1605,1-0
Casual Bullet game,https://lichess.org/mJlSCQ8O,2023.01.27,11:30:35,Oliverw-w,Chizho_A1exandr,1605,2419,1/2-1/2
Rated Blitz game,https://lichess.org/oZT6QR79,2023.01.26,17:08:05,jhonatadam,Oliverw-w,1611,1588,1-0
Rated Bullet game,https://lichess.org/PTxyNORl,2023.01.26,16:53:34,Oliverw-w,GezanM,1610,1653,0-1
Rated Bullet game,https://lichess.org/YOiDhYP3,2023.01.26,16:51:12,Dembelek,Oliverw-w,1659,1615,1-0
Rated Bullet game,https://lichess.org/DDdm1ouc,2023.01.26,16:48:30,NoobMaster_69_2022,Oliverw-w,1610,1609,0-1
Rated Blitz game,https://lichess.org/kuXwJbJL,2023.01.26,16:43:39,Oliverw-w,vik1a3,1592,1677,0-1
Rated Blitz game,https://lichess.org/ZwkkAISp,2023.01.26,16:37:54,kyrnosov_kirill,Oliverw-w,1625,1598,1-0
Rated Bullet game,https://lichess.org/EDENh0eB,2023.01.26,15:58:02,Oliverw-w,alfreddd,1603,1621,1-0
Rated Blitz game,https://lichess.org/ayHF3wvR,2023.01.26,14:42:32,Oliverw-w,kirjan77,1604,1562,0-1
Rated Blitz game,https://lichess.org/K6hS6vRf,2023.01.26,08:03:35,IBoltaboev,Oliverw-w,1632,1609,1-0
Rated Blitz game,https://lichess.org/AsyWlhoT,2023.01.26,07:51:26,kuressaare,Oliverw-w,1622,1603,0-1
Rated Blitz game,https://lichess.org/AfbFgzOh,2023.01.26,07:46:37,Oliverw-w,delmashev,1609,1629,0-1
Rated Blitz game,https://lichess.org/QDqFdcE3,2023.01.25,20:00:07,vansen01,Oliverw-w,1593,1615,1-0
Rated Blitz game,https://lichess.org/LGs9ItQV,2023.01.25,19:53:02,Oliverw-w,popmagzik,1612,1500,1-0
Rated Blitz game,https://lichess.org/UMYuLKdB,2023.01.25,19:46:31,Oliverw-w,Gdgvv,1616,1500,0-1
Rated Blitz game,https://lichess.org/ux9EGbkc,2023.01.25,15:54:12,Nirbhay_000,Oliverw-w,1693,1620,1-0
Rated Blitz game,https://lichess.org/cv7jBSUE,2023.01.25,15:40:37,Oliverw-w,guestkhal,1615,1583,1-0
Rated Blitz game,https://lichess.org/xcz3OyO8,2023.01.25,15:32:54,Oliverw-w,sciencemonky,1620,1651,0-1
Rated Blitz game,https://lichess.org/NPlffWAA,2023.01.25,13:24:12,LeagueOfBones,Oliverw-w,1626,1626,1-0
Rated Blitz game,https://lichess.org/8F2ZqILx,2023.01.25,09:48:49,Oliverw-w,lobsteri,1621,1605,1-0
Rated Blitz game,https://lichess.org/kF10hGNH,2023.01.25,06:11:30,Meysam-m,Oliverw-w,1638,1614,0-1
Rated Bullet game,https://lichess.org/2pmrlT53,2023.01.24,22:09:35,PleaseDontQuit,Oliverw-w,1597,1597,0-1
Rated Bullet game,https://lichess.org/aFDi0jTv,2023.01.24,22:07:13,Oliverw-w,Kanisterkopf,1592,1535,1-0
Rated Bullet game,https://lichess.org/gr3qtlgz,2023.01.24,22:05:03,akrobatt,Oliverw-w,1569,1586,0-1
Rated Bullet game,https://lichess.org/62HApq7D,2023.01.24,22:02:39,asad120,Oliverw-w,1595,1586,1/2-1/2
Rated Bullet game,https://lichess.org/R4QBF6Fb,2023.01.24,22:00:55,Oliverw-w,Cigarette88,1592,1599,0-1
Rated Bullet game,https://lichess.org/ylJ6WUXG,2023.01.24,21:58:56,Oliverw-w,Pepeflauta,1585,1644,1-0
Rated Bullet game,https://lichess.org/CU4FUWRY,2023.01.24,21:56:37,xTokix,Oliverw-w,1589,1579,0-1
Rated Bullet game,https://lichess.org/nlFXEvFp,2023.01.24,21:55:50,Oliverw-w,edbergchang,1572,1588,1-0
Rated Bullet game,https://lichess.org/bKF3DHDV,2023.01.24,21:53:58,DrMaximusPrime,Oliverw-w,1482,1567,0-1
Rated Blitz game,https://lichess.org/wjN94AqF,2023.01.24,19:31:50,Oliverw-w,Springer1967,1610,1492,1-0
Rated Bullet game,https://lichess.org/pQhtSWPR,2023.01.24,09:30:45,Oliverw-w,riosw,1561,1546,1-0
Rated Bullet game,https://lichess.org/ziMcANaO,2023.01.24,06:09:09,Pavilions,Oliverw-w,1592,1567,1-0
Rated Bullet game,https://lichess.org/cXVfSZTt,2023.01.24,06:00:18,mosika2001,Oliverw-w,1590,1560,0-1
Rated Bullet game,https://lichess.org/2QdfkMaU,2023.01.23,19:53:21,Oliverw-w,themul12,1553,1541,1-0
Rated Bullet game,https://lichess.org/MC8i3pHv,2023.01.23,18:13:08,Lokirules,Oliverw-w,1540,1560,1-0
Rated Bullet game,https://lichess.org/Y9Frj9IJ,2023.01.23,18:10:54,Oliverw-w,weedsmocker33,1567,1590,0-1
Rated Bullet game,https://lichess.org/LL3UZ9PD,2023.01.23,18:09:09,Schanze97,Oliverw-w,1619,1573,1-0
Rated Bullet game,https://lichess.org/Pxq2bwid,2023.01.23,18:05:38,SirPhiI,Oliverw-w,1568,1565,0-1
WFM Chess Blondinka Bullet Arena,https://lichess.org/2468cmFY,2023.01.23,18:02:37,Tom_37,Oliverw-w,1663,1571,1-0
WFM Chess Blondinka Bullet Arena,https://lichess.org/HyYWPXSJ,2023.01.23,18:01:39,Oliverw-w,Mini_Game_Master,1569,1228,1-0
WFM Chess Blondinka Bullet Arena,https://lichess.org/IRKUTdZW,2023.01.23,17:59:30,Oliverw-w,aleks2406,1570,2064,0-1
WFM Chess Blondinka Bullet Arena,https://lichess.org/MGyTX7kv,2023.01.23,17:57:30,Kirslon,Oliverw-w,1291,1567,0-1
WFM Chess Blondinka Bullet Arena,https://lichess.org/QnEJhzWH,2023.01.23,17:55:47,sashalav76,Oliverw-w,1691,1572,1-0
WFM Chess Blondinka Bullet Arena,https://lichess.org/rjitGHAP,2023.01.23,17:53:43,Oliverw-w,DennisT,1585,1323,0-1
WFM Chess Blondinka Bullet Arena,https://lichess.org/ECB9kam6,2023.01.23,17:51:23,welkom4ik,Oliverw-w,1878,1587,1-0
WFM Chess Blondinka Bullet Arena,https://lichess.org/5hcsbePr,2023.01.23,17:49:01,TuurHeyndels,Oliverw-w,1612,1595,1-0
WFM Chess Blondinka Bullet Arena,https://lichess.org/4RYtmnze,2023.01.23,17:47:26,Oliverw-w,DennisT,1592,1326,1-0
WFM Chess Blondinka Bullet Arena,https://lichess.org/AQjQ2J7g,2023.01.23,17:45:04,Oliverw-w,Zyind,1602,1503,0-1
Casual Bullet game,https://lichess.org/SL73fmU8,2023.01.23,12:24:56,Oliverw-w,Chizho_A1exandr,1602,2395,0-1
Casual Bullet game,https://lichess.org/iXscmCYX,2023.01.23,12:23:11,Chizho_A1exandr,Oliverw-w,2395,1602,0-1
Casual Bullet game,https://lichess.org/ljnLNrVw,2023.01.23,12:21:19,Oliverw-w,Chizho_A1exandr,1602,2395,1-0
Casual Bullet game,https://lichess.org/9q1G9qfQ,2023.01.23,12:19:05,Chizho_A1exandr,Oliverw-w,2395,1602,1-0
Casual Bullet game,https://lichess.org/tslDCVL6,2023.01.23,12:16:58,Oliverw-w,Chizho_A1exandr,1602,2395,0-1
Casual Bullet game,https://lichess.org/rp9JFh7l,2023.01.23,12:15:18,Chizho_A1exandr,Oliverw-w,2395,1602,1-0
Casual Bullet game,https://lichess.org/f940K1ye,2023.01.23,12:13:12,Oliverw-w,Chizho_A1exandr,1602,2395,1-0
Casual Bullet game,https://lichess.org/DSIKcRV3,2023.01.23,12:11:25,Chizho_A1exandr,Oliverw-w,2395,1602,1-0
Casual Bullet game,https://lichess.org/mpKRJsWe,2023.01.23,12:09:36,Oliverw-w,Chizho_A1exandr,1602,2395,0-1
Casual Bullet game,https://lichess.org/HO69PCPs,2023.01.23,12:07:48,Chizho_A1exandr,Oliverw-w,2395,1602,1-0
Rated Blitz game,https://lichess.org/YgvsA5Gm,2023.01.23,12:00:54,Oliverw-w,hfahad,1603,1699,1-0
Rated Bullet game,https://lichess.org/7j5ZQBEj,2023.01.23,10:59:29,Oliverw-w,aslanparcasileyla,1594,1605,1-0
≤1700 Bullet Arena,https://lichess.org/rALuHwfr,2023.01.23,10:56:28,chesschesser63,Oliverw-w,1578,1603,1-0
≤1700 Bullet Arena,https://lichess.org/ZgPTJWvD,2023.01.23,10:53:26,dyre,Oliverw-w,1392,1598,0-1
≤1700 Bullet Arena,https://lichess.org/NKpDSliG,2023.01.23,10:49:17,Oliverw-w,Son-Of-Grace,1596,1280,1-0
≤1700 Bullet Arena,https://lichess.org/PcBSB1kZ,2023.01.23,10:45:39,Oliverw-w,Samforce,1609,1436,0-1
Hourly SuperBlitz Arena,https://lichess.org/yfJ2SG5q,2023.01.23,10:30:26,Oliverw-w,bp_a,1595,1785,1-0
Hourly SuperBlitz Arena,https://lichess.org/q77sntCO,2023.01.23,10:27:20,pvraj,Oliverw-w,1595,1600,1-0
Hourly SuperBlitz Arena,https://lichess.org/BxzO2y2V,2023.01.23,10:22:44,Sandosh1,Oliverw-w,1910,1590,0-1
Hourly SuperBlitz Arena,https://lichess.org/EctC3lCB,2023.01.23,10:17:49,Oliverw-w,marinoleg,1591,2078,0-1
Hourly SuperBlitz Arena,https://lichess.org/7wldkbSO,2023.01.23,10:11:57,birkamikaze,Oliverw-w,1569,1597,1-0
Hourly SuperBlitz Arena,https://lichess.org/kP8CSE6G,2023.01.23,10:06:09,Oliverw-w,Eliassembiring,1598,2071,0-1
Rated Blitz game,https://lichess.org/x7YIpviO,2023.01.23,09:10:09,Oliverw-w,AVK0000001,1598,1589,1/2-1/2
Rated Blitz game,https://lichess.org/jZinwIV6,2023.01.23,08:59:00,midomido77,Oliverw-w,1709,1602,1-0
≤2000 SuperBlitz Arena,https://lichess.org/bsAT5Czt,2023.01.22,16:26:24,Oliverw-w,Herschel79,1607,1662,0-1
≤2000 SuperBlitz Arena,https://lichess.org/2D5E4iZg,2023.01.22,16:20:50,Oliverw-w,Agonar1994,1610,1766,0-1
